segment,type,sub_type,category,sub_category,details,transaction_description,country_used
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.18860 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.19100 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.19410 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.19410 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.21990 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.22710 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.33250 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.35290 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.40220 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.40280 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.41080 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.41080 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.41080 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.41080 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.41980 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.42140 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.43210 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.43210 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.43210 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.43210 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.44460 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.44590 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.44710 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.45880 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.46190 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.46450 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.46460 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.46660 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.46710 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.48120 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.48130 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.48590 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.49350 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.50590 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.51320 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.53010 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.55840 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.55950 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.56810 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.57330 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.58100 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.58170 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.59230 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.60690 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.61990 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.62290 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.65060 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.67460 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.69490 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.69560 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.70620 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.72110 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.72110 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.72910 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.74680 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.75680 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.76290 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.79990 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.80240 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.83560 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.83760 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.94970 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.95420 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.95420 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.95870 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 31.96350 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1046943 Ä°ÅžCEP DÃ–VIZ SATIÅž / 32.04020 T,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 H ESAPTAN AKTARIM 1251 ÃŽNTERAI<TÃŒF,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 H ESAPTAN AKTARIM 1251 iNTERAKTiF,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 Ä°NTERAKTÄ°F ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 IÌ‡NTERAKTIÌ‡F ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 IÌ‡NTERAKTIÌ‡F ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 iNTERAKTiF,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 iNTERAKTiF,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 INTERAKTIF,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1046943 HESAPTAN AKTARIM 1251 INTERAKTiF,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1138273 HESAPTAN AKTARIM 6821,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1138273 HESAPTAN AKTARIM 6821,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1138273 HESAPTAN AKTARIM 6821,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1138273 HESAPTAN AKTARIM 6821,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-1138273 HESAPTAN AKTARIM 6821,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1138273 İŞCEP DÖVIZ SATIŞ / 28.10300 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1138273 İŞCEP DÖVIZ SATIŞ / 28.35280 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1138273 İŞCEP DÖVIZ SATIŞ / 28.40260 T,Turkey
Personal,Expenses,Transfer,Own Accounts,,,1251-1138273 İŞCEP DÖVIZ SATIŞ / 28.40290 T,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 ,Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,"1251-994583 HESAPTAN AKTARIM 6821 
İNTERAKTİF",Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821  İNTERAKTİF,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821  İNTERAKTİF,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821  İNTERAKTİF,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821  İNTERAKTİF,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821  İNTERAKTİF,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821  İNTERAKTİF,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821  İNTERAKTİF,Turkey
Personal,Income,Transfer,Own Accounts,,,1251-994583 HESAPTAN AKTARIM 6821 İNTERAKTİF ,Turkey
Personal,Expenses,Direct,Utilities,Insurance,,130-بوبا العربية-1712494,Saudi Arabia
Personal,Expenses,Transfer,Own Accounts,,,13345 NUMARALI BANKAMATİK TEN PARA ÇEKME,Turkey
Personal,Expenses,Transfer,Own Accounts,,,13346 NUMARALI BANKAMATÄ°K TEN PARA Ã‡EKME,Turkey
Personal,Expenses,Transfer,Own Accounts,,,13346 NUMARALI BANKAMATİK TEN PARA ÇEKME,Turkey
Personal,Expenses,Transfer,Own Accounts,,,13346 NUMARALI BANKAMATİK TEN PARA ÇEKME,Turkey
Personal,Expenses,Transfer,Own Accounts,,,13346 NUMARALI BANKAMATİK TEN PARA ÇEKME,Turkey
Personal,Expenses,Transfer,Own Accounts,,,13346 NUMARALI BANKAMATİK TEN PARA ÇEKME,Turkey
Personal,Expenses,Transfer,Own Accounts,,,13860 NUMARALI BANKAMATİK TEN PARA ÇEKME,Turkey
Personal,Expenses,Direct,Utilities,Water Invoice,Riyadh Home,138-شركة المياه الوطنية-7530915190,Saudi Arabia
Personal,Expenses,Direct,Utilities,Water Invoice,Riyadh Home,138-شركة المياه الوطنية-7530915190,Saudi Arabia
Personal,Expenses,Direct,Utilities,Water Invoice,Riyadh Home,138-شركة المياه الوطنية-7530915190,Saudi Arabia
Personal,Expenses,Direct,Utilities,Water Invoice,Riyadh Home,138-شركة المياه الوطنية-7530915190,Saudi Arabia
Personal,Expenses,Direct,Utilities,Water Invoice,Riyadh Home,138-شركة المياه الوطنية-7530915190,Saudi Arabia
Personal,Expenses,Direct,Utilities,Water Invoice,Riyadh Home,138-شركة المياه الوطنية-7530915190,Saudi Arabia
Personal,Expenses,Direct,Utilities,Water Invoice,Riyadh Home,138-شركة المياه الوطنية-7530915190,Saudi Arabia
